Customer ID,Gender,Age,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Avg Monthly GB Streaming Movies,Avg Monthly GB Streaming Music,Avg Monthly GB Streaming TV,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Label,Churn Score,Churn Category,Churn Reason
0310-MVLET,female,63.0,Yes,No,0.0,united states,California,Snelling,95369.0,37.521708,-120.426843,1158.0,Q3,Yes,1.0,61.0,NONE,Yes,49.33,yes,fiber optic,7.0,No,Yes,No,No,yes,YES,Yes,0,0,1,Yes,Month-to-Month,Yes,Bank Withdrawal,99.15,6010.05,0.0,0.0,3009.13,9019.18,Churned,YES,77.0,Dissatisfaction,Service dissatisfaction
5696-qurrl,Male,31.0,NO,No,0.0,UNITED STATES,california,Waterford,95386.0,37.669516,-120.626964,8308.0,Q3,No,0.0,1.0,None,YES,13.84,No,DSL,26.0,No,No,No,NO,no,No,No,0,0,3,No,Month-to-Month,yes,CREDIT CARD,45.05,45.05,0.0,70.0,13.84,128.89,churned,Yes,73.0,Dissatisfaction,Network reliability
0495-RVCBF,female,39.0,NO,No,0.0,United States,California,Santa Rosa,95401.0,38.460517,-122.790335,36125.0,Q3,No,0.0,1.0,none,Yes,33.88,No,Fiber Optic,26.0,No,no,no,No,NO,Yes,Yes,0,0,0,yes,Month-to-Month,Yes,Bank Withdrawal,79.7,79.7,0.0,0.0,33.88,113.58,Churned,Yes,75.0,Other,Poor expertise of online support
7854-EDSSA,male,46.0,No,No,0.0,united states,california,SANTA ROSA,95404.0,38.526941,-122.709096,35057.0,Q3,No,0.0,22.0,Offer D,Yes,49.43,Yes,Cable,17.0,Yes,YES,NO,No,No,NO,NO,0,0,0,YES,Month-to-Month,no,Bank Withdrawal,59.0,1254.7,0.0,0.0,1087.46,2342.16,Churned,Yes,239.0,Dissatisfaction,Poor expertise of online support
8869-TORSS,Female,51.0,no,No,0.0,United States,CALIFORNIA,Santa Rosa,95405.0,38.439696,-122.668817,22250.0,Q3,No,0.0,48.0,None,Yes,33.91,NO,DSL,13.0,yes,no,Yes,Yes,no,No,NO,0,0,0,Yes,ONE YEAR,Yes,Credit Card,60.35,2896.4,0.0,0.0,1627.6799999999998,4524.08,CHURNED,yes,69.0,Dissatisfaction,Poor expertise of phone support
2115-bftiw,Male,52.0,No,No,0.0,united states,California,Clearlake Oaks,95423.0,39.07116,-122.598542,3684.0,Q3,No,0.0,25.0,NONE,Yes,24.91,No,Fiber Optic,18.0,NO,No,No,No,NO,No,No,0,0,0,No,Month-to-Month,NO,Credit Card,70.95,1767.35,0.0,20.0,622.75,2410.1,Churned,yes,75.0,Dissatisfaction,Product dissatisfaction
0611-DFXKO,Male,,Yes,NO,0.0,UNITED STATES,California,comptche,95427.0,39.239818,-123.565432,371.0,Q3,yes,1.0,20.0,offer d,YES,18.05,No,Fiber Optic,5.0,No,No,No,NO,Yes,YES,Yes,1,2,0,Yes,Month-to-Month,YES,Credit Card,89.0,1820.45,0.0,0.0,361.0,2181.45,Churned,YES,78.0,Dissatisfaction,Service dissatisfaction
7780-OTDSO,male,51.0,Yes,no,0.0,UNITED STATES,California,Covelo,95428.0,39.83307,-123.178765,2296.0,Q3,YES,1.0,18.0,None,YES,11.3,Yes,Fiber Optic,16.0,yes,no,No,No,YES,Yes,Yes,1,0,0,Yes,month-to-month,YES,bank withdrawal,99.4,1742.95,0.0,0.0,203.4,1946.35,Churned,YES,86.0,Attitude,Attitude of support person
9747-DDZOS,Female,50.0,no,NO,0.0,united states,california,Eldridge,95431.0,38.348884,-122.51699,363.0,Q3,No,0.0,1.0,None,Yes,3.84,No,Fiber Optic,2.0,No,NO,Yes,No,No,No,No,0,0,0,Yes,MONTH-TO-MONTH,NO,Bank Withdrawal,73.5,73.5,0.0,0.0,3.84,77.34,Churned,Yes,74.0,Dissatisfaction,Network reliability
0564-JJHGS,Male,9761.0,NO,No,0.0,United States,California,guerneville,95446.0,38.52576,-123.013347,4913.0,Q3,No,0.0,9.0,None,Yes,19.22,Yes,fiber optic,10.0,No,NO,No,NO,YES,Yes,YES,0,0,2,yes,Month-to-Month,YES,Bank Withdrawal,95.5,829.1,0.0,0.0,172.98,1002.08,Churned,YES,90.0,Dissatisfaction,Limited range of services
3348-CFRNX,Female,47.0,YES,No,0.0,United States,California,Healdsburg,95448.0,38.618347,-122.908422,17979.0,Q3,Yes,1.0,28.0,None,Yes,37.66,no,Fiber Optic,20.0,Yes,no,No,No,Yes,Yes,Yes,0,0,2,YES,MONTH-TO-MONTH,yes,credit card,92.35,2602.9,0.0,0.0,1054.48,3657.38,CHURNED,Yes,71.0,Price,Lack of affordable download/upload speed
1428-GTBJJ,Male,20.0,No,no,0.0,United States,California,Jenner,95450.0,38.505995,-123.187019,438.0,Q3,No,0.0,11.0,None,Yes,5.4,No,fiber optic,41.0,No,yes,No,No,No,No,No,0,0,2,YES,Month-to-Month,Yes,Bank Withdrawal,74.55,824.75,0.0,0.0,59.400000000000006,884.15,CHURNED,Yes,81.0,Price,Long distance charges
2249-yprng,Female,57.0,Yes,NO,0.0,united states,california,the sea ranch,95497.0,38.696659,-123.436861,752.0,q3,Yes,3.0,20.0,None,Yes,28.79,Yes,Fiber Optic,16.0,No,Yes,Yes,NO,YES,yes,yes,0,0,2,yes,Month-to-Month,Yes,BANK WITHDRAWAL,105.85,2239.65,0.0,0.0,575.8,2815.45,Churned,Yes,84.0,Dissatisfaction,Service dissatisfaction
7410-YTJIK,Female,35.0,No,no,0.0,UNITED STATES,California,Eureka,95501.0,40.796621,-124.15428,23224.0,Q3,No,0.0,7.0,none,yes,18.1,Yes,Fiber Optic,15.0,No,No,No,No,No,No,No,0,3,0,Yes,Month-to-Month,no,CREDIT CARD,75.45,480.75,0.0,0.0,126.70000000000002,607.45,Churned,Yes,75.0,Competitor,Competitor had better devices
4626-GYCZP,Male,60.0,no,No,0.0,United States,California,Eureka,95503.0,40.737431,-124.108897,23570.0,q3,No,0.0,7.0,NONE,yes,15.51,yes,fiber optic,23.0,No,No,No,no,Yes,YES,yes,0,0,0,Yes,Month-to-Month,YES,Bank Withdrawal,93.85,635.6,0.0,0.0,108.57,744.1700000000001,Churned,Yes,79.0,Competitor,Competitor had better devices
5590-BYNII,male,51.0,No,No,0.0,UNITED STATES,California,Bayside,95524.0,40.825486,-124.049485,1689.0,q3,NO,0.0,22.0,None,Yes,35.93,Yes,Fiber Optic,17.0,Yes,no,No,no,Yes,Yes,Yes,0,0,3,Yes,MONTH-TO-MONTH,Yes,Bank Withdrawal,100.75,2095.0,0.0,0.0,790.46,2885.46,Churned,YES,91.0,Other,Don't know
3237-AJGEH,FEMALE,43.0,yes,Yes,1.0,United States,California,bridgeville,95526.0,40.372532,-123.525626,695.0,Q3,Yes,1.0,3.0,None,NO,0.0,No,DSL,19.0,No,No,No,Yes,NO,No,No,2,1,0,No,Month-to-Month,Yes,credit card,31.0,95.05,0.0,20.0,0.0,115.05,Churned,Yes,67.0,Other,Poor expertise of online support
1591-NFNLQ,Male,38.0,No,No,0.0,United States,California,Fallbrook,92028.0,33.362575,-117.299644,42239.0,q3,NO,0.0,51.0,None,Yes,5.62,YES,Fiber Optic,16.0,No,No,Yes,No,No,no,NO,0,0,0,Yes,Month-to-Month,No,Credit Card,80.0,4242.35,0.0,0.0,286.62,4528.97,Churned,Yes,91.0,Other,Poor expertise of online support
0596-BQCEQ,Female,32.0,YES,NO,0.0,United States,california,HYDESVILLE,95547.0,40.557314,-124.081662,1201.0,q3,Yes,1.0,62.0,None,Yes,48.58,No,Fiber Optic,13.0,No,Yes,Yes,no,Yes,Yes,yes,0,0,2,yes,Month-to-Month,YES,bank withdrawal,100.15,6283.3,0.0,0.0,3011.96,9295.26,CHURNED,Yes,93.0,Competitor,Competitor had better devices
1481-ZUWZA,Male,52.0,No,no,0.0,United States,California,Klamath,95548.0,41.572813,-124.035011,1215.0,Q3,No,0.0,28.0,None,Yes,35.52,Yes,FIBER OPTIC,26.0,Yes,yes,No,no,NO,yes,yes,0,0,0,Yes,MONTH-TO-MONTH,YES,credit card,94.5,2659.4,0.0,0.0,994.56,3653.96,Churned,Yes,80.0,Dissatisfaction,Service dissatisfaction
2309-OSFEU,Male,42.0,NO,No,0.0,united states,California,Smith River,95567.0,41.950683,-124.097094,2020.0,Q3,no,0.0,10.0,NONE,NO,0.0,no,DSL,30.0,No,No,No,No,No,yes,Yes,0,0,0,yes,MONTH-TO-MONTH,YES,Credit Card,33.9,298.45,0.0,0.0,0.0,298.45,Churned,Yes,84.0,Attitude,Attitude of support person
7613-LLQFO,Male,41.0,no,No,0.0,United States,California,Amador City,95601.0,38.431407,-120.8421,222.0,Q3,No,0.0,12.0,None,YES,12.36,Yes,Fiber Optic,23.0,No,no,No,No,Yes,No,No,0,0,0,Yes,Month-to-Month,Yes,Bank Withdrawal,,1059.55,0.0,0.0,148.32,1207.87,Churned,Yes,91.0,Dissatisfaction,Limited range of services
2640-PMGFL,male,35.0,NO,No,0.0,united states,California,WEST SACRAMENTO,95605.0,38.592745,-121.540036,12756.0,Q3,No,0.0,27.0,None,yes,24.72,Yes,fiber optic,29.0,NO,NO,No,yes,NO,No,No,0,1,3,Yes,MONTH-TO-MONTH,Yes,bank withdrawal,79.5,2180.55,0.0,0.0,667.4399999999999,2847.99,churned,Yes,,Price,Lack of affordable download/upload speed
3801-HMYNL,male,44.0,Yes,no,0.0,united states,California,Brooks,95606.0,38.809804,-122.241383,382.0,Q3,Yes,1.0,1.0,None,Yes,32.35,No,fiber optic,18.0,No,no,No,No,yes,Yes,YES,2,0,0,Yes,Month-to-Month,No,Mailed Check,89.15,89.15,0.0,0.0,32.35,121.5,Churned,YES,68.0,Competitor,Competitor had better devices
4484-CGXFK,FEMALE,8514.0,No,No,0.0,United States,California,El Dorado,95623.0,38.63153,-120.842609,4097.0,Q3,No,0.0,3.0,None,YES,25.96,no,DSL,7.0,no,No,No,NO,No,Yes,Yes,0,0,0,yes,Month-to-Month,Yes,Bank Withdrawal,55.3,196.15,0.0,0.0,77.88,274.03,Churned,Yes,96.0,Dissatisfaction,Product dissatisfaction
6214-EDAKZ,female,32.0,Yes,YES,1.0,United States,california,elverta,95626.0,38.734997,-121.463719,6197.0,Q3,Yes,1.0,22.0,None,Yes,5.26,No,DSL,19.0,NO,Yes,no,Yes,no,NO,NO,0,0,1,No,month-to-month,no,Bank Withdrawal,55.15,1206.05,0.0,30.0,115.72,1351.77,CHURNED,yes,79.0,Dissatisfaction,Service dissatisfaction
6127-ISGTU,female,34.0,Yes,No,0.0,united states,CALIFORNIA,Garden Valley,95633.0,38.852544,,2536.0,Q3,Yes,1.0,16.0,None,Yes,6.82,yes,Fiber Optic,7.0,No,No,No,No,Yes,No,No,0,0,0,yes,month-to-month,YES,BANK WITHDRAWAL,84.95,1378.25,0.0,0.0,109.12,1487.37,Churned,Yes,67.0,Attitude,Attitude of support person
8740-xlhdr,Male,30.0,no,NO,0.0,United States,California,Greenwood,95635.0,38.921333,-120.897718,1140.0,Q3,No,0.0,5.0,None,no,0.0,NO,Cable,59.0,Yes,YES,Yes,Yes,No,No,No,0,0,0,yes,Month-to-Month,yes,mailed check,43.25,219.0,0.0,0.0,0.0,219.0,Churned,Yes,67.0,Dissatisfaction,Network reliability
1208-DNHLN,Male,60.0,Yes,No,0.0,United States,California,Grizzly Flats,95636.0,38.636102,-120.522149,659.0,Q3,Yes,1.0,23.0,None,Yes,5.8,Yes,DSL,12.0,No,No,No,No,no,No,No,0,3,0,Yes,One Year,YES,CREDIT CARD,48.35,1067.15,0.0,0.0,133.4,1200.5500000000002,churned,YES,83.0,Other,Don't know
1761-aezzr,Male,59.0,No,No,0.0,United States,CALIFORNIA,Guinda,95637.0,38.830739,-122.196202,228.0,Q3,no,0.0,1.0,none,Yes,4.04,No,Fiber Optic,6.0,No,No,no,NO,yes,No,No,0,2,0,Yes,Month-to-Month,Yes,Bank Withdrawal,79.55,79.55,0.0,0.0,4.04,83.59,Churned,Yes,72.0,Other,Don't know
7120-RFMVS,male,31.0,No,NO,0.0,United States,California,ISLETON,95641.0,38.154823,-121.601358,2010.0,Q3,No,0.0,1.0,none,yes,6.89,Yes,fiber optic,12.0,no,No,no,No,Yes,no,no,0,0,0,Yes,MONTH-TO-MONTH,No,Bank Withdrawal,84.5,84.5,0.0,0.0,6.89,91.39,Churned,Yes,73.0,Price,Price too high
7317-GGVPB,Male,57.0,Yes,NO,0.0,United States,California,lotus,95651.0,38.815515,-120.916997,485.0,Q3,Yes,1.0,71.0,Offer A,Yes,5.76,yes,Fiber Optic,11.0,No,Yes,yes,yes,Yes,YES,Yes,0,0,0,No,two year,Yes,Credit Card,108.6,7690.9,0.0,20.0,408.96,8119.86,Churned,yes,90.0,Dissatisfaction,Product dissatisfaction
1322-AGOQM,Male,57.0,No,NO,0.0,United States,CALIFORNIA,mather,95655.0,2900.549822,-121.266725,929.0,Q3,no,0.0,46.0,None,No,0.0,No,DSL,26.0,NO,yes,no,No,no,No,NO,0,0,0,yes,Month-to-Month,No,Bank Withdrawal,30.3,1380.1,0.0,0.0,0.0,1380.1,CHURNED,Yes,95.0,Dissatisfaction,Service dissatisfaction
5692-FPTAH,Female,32.0,No,no,0.0,UNITED STATES,California,nicolaus,95659.0,38.788898,-121.608624,751.0,Q3,No,0.0,5264.0,none,Yes,38.31,no,CABLE,26.0,NO,No,No,no,NO,No,no,3,0,0,Yes,Month-to-Month,Yes,Credit Card,45.4,45.4,0.0,0.0,38.31,83.71000000000001,Churned,Yes,67.0,Dissatisfaction,Network reliability
1550-LOAHA,FEMALE,53.0,yes,No,0.0,united states,CALIFORNIA,ORANGEVALE,95662.0,38.689174,-121.218435,32040.0,Q3,Yes,1.0,32.0,none,Yes,37.48,No,Fiber Optic,13.0,No,Yes,NO,NO,No,Yes,Yes,0,2,2,yes,Month-to-Month,No,Bank Withdrawal,84.15,2585.95,0.0,0.0,1199.36,3785.31,CHURNED,Yes,74.0,Dissatisfaction,Limited range of services
0268-QKIWO,female,41.0,no,no,0.0,United States,California,PILOT HILL,95664.0,38.803731,-121.043799,1173.0,q3,No,0.0,3.0,Offer E,Yes,3448.63,No,NONE,0.0,No,no,no,No,no,No,no,0,1,0,No,Month-to-Month,No,Bank Withdrawal,19.75,58.85,0.0,0.0,73.89,132.74,Churned,Yes,83.0,Attitude,Attitude of support person
0876-WDUUZ,female,62.0,No,no,0.0,united states,california,Pine Grove,95665.0,38.400264,-120.641274,4354.0,q3,No,0.0,5.0,Offer E,yes,43.51,No,Fiber Optic,17.0,No,No,No,Yes,No,Yes,Yes,0,2,0,YES,Month-to-Month,Yes,credit card,85.4,425.9,0.0,0.0,217.55,643.4499999999999,churned,YES,90.0,Price,Long distance charges
0617-FHSGK,Male,62.0,no,No,0.0,united states,California,RANCHO CORDOVA,95670.0,38.602723,-121.279913,49729.0,q3,No,0.0,49.0,None,Yes,19.08,yes,Fiber Optic,24.0,No,NO,no,no,No,No,No,2,0,0,NO,Month-to-Month,no,credit card,75.2,3678.3,0.0,20.0,934.92,4633.22,Churned,yes,90.0,Price,Extra data charges
2858-MOFSQ,Female,50.0,NO,NO,0.0,United States,California,rio oso,95674.0,38.954144,-121.482536,947.0,q3,NO,0.0,17.0,None,Yes,24.31,Yes,DSL,21.0,No,no,Yes,No,No,No,NO,0,2,0,Yes,One Year,Yes,Mailed Check,55.85,937.5,0.0,0.0,413.27,1350.77,churned,Yes,76.0,Price,Price too high
7005-CCBKV,Male,53.0,No,NO,0.0,UNITED STATES,California,Thornton,95686.0,38.157794,-121.520223,1472.0,q3,No,0.0,6.0,None,YES,21.97,No,Fiber Optic,9.0,no,YES,NO,No,NO,yes,yes,0,0,0,yes,Month-to-Month,YES,Bank Withdrawal,84.4,556.35,0.0,0.0,131.82,688.1700000000001,CHURNED,Yes,77.0,Dissatisfaction,Service dissatisfaction
4250-FDVOU,female,44.0,no,NO,0.0,United States,California,WOODLAND,95695.0,38.71967,-121.862416,38547.0,Q3,No,0.0,6.0,Offer E,yes,17.18,No,DSL,22.0,Yes,Yes,no,No,No,NO,NO,0,0,2,Yes,month-to-month,No,Bank Withdrawal,56.25,389.1,0.0,0.0,103.08,492.18,Churned,Yes,95.0,Attitude,Attitude of support person
2141-RRYGO,female,51.0,NO,no,0.0,united states,California,Camino,95709.0,38.748316,-120.675512,4829.0,Q3,No,0.0,4.0,Offer E,Yes,10.64,No,dsl,23.0,No,Yes,No,No,YES,Yes,yes,0,0,0,Yes,month-to-month,yes,Bank Withdrawal,68.65,261.25,0.0,0.0,42.56,303.81,churned,Yes,76.0,Other,Poor expertise of online support
6376-GAHQE,Male,48.0,No,NO,0.0,united states,CALIFORNIA,Dutch Flat,95714.0,39.197215,-120.83679,350.0,Q3,No,0.0,4.0,Offer E,Yes,42.8,No,Fiber Optic,28.0,No,No,No,No,Yes,No,No,0,0,0,NO,Month-to-Month,NO,Bank Withdrawal,77.85,299.2,0.0,10.0,171.2,480.4,Churned,Yes,65.0,Other,Don't know
5052-PNLOS,Male,50.0,no,NO,0.0,united states,California,Echo Lake,95721.0,38.851842,-120.076204,69.0,q3,No,0.0,3.0,Offer E,Yes,13.83,Yes,Fiber Optic,14.0,No,Yes,yes,No,yes,YES,Yes,0,0,0,Yes,Month-to-Month,yes,Bank Withdrawal,105.35,323.25,0.0,0.0,41.49,364.74,CHURNED,Yes,65.0,Other,Poor expertise of online support
6979-znsff,female,48.0,No,No,0.0,United States,California,Pollock Pines,95726.0,38.733908,-120.453416,8577.0,Q3,no,0.0,8.0,OFFER E,Yes,45.59,Yes,Fiber Optic,8.0,No,No,No,NO,Yes,No,no,0,0,1,YES,Month-to-Month,YES,BANK WITHDRAWAL,87.05,762.1,0.0,4467.0,364.72,1126.8200000000002,Churned,Yes,69.0,Price,Price too high
2386-LAHRK,Male,22.0,no,No,3571.0,United States,california,Weimar,95736.0,39.00978,-120.978273,31.0,q3,No,0.0,1.0,none,yes,14.58,no,DSL,73.0,No,No,No,No,yes,NO,No,0,0,0,yes,Month-to-Month,yes,Mailed Check,,53.5,0.0,0.0,14.58,68.08,Churned,yes,80.0,Dissatisfaction,Product dissatisfaction
6032-igaln,Female,35.0,No,NO,0.0,UNITED STATES,California,Granite Bay,95746.0,38.749466,-121.184196,20675.0,q3,No,0.0,1.0,None,No,0.0,no,cable,28.0,No,No,No,No,No,No,NO,0,0,0,yes,Month-to-Month,Yes,Mailed Check,25.1,25.1,0.0,0.0,0.0,25.1,Churned,Yes,79.0,Competitor,Competitor had better devices
0516-WJVXC,Female,21.0,No,No,0.0,United States,California,sacramento,95818.0,38.556306,-121.495817,21313.0,q3,No,0.0,5.0,NONE,Yes,3.61,No,DSL,69.0,Yes,No,No,Yes,No,NO,No,0,0,3,yes,Month-to-Month,NO,Bank Withdrawal,54.2,308.25,0.0,0.0,18.05,326.3,Churned,YES,78.0,Dissatisfaction,Network reliability
8809-rihdd,MALE,47.0,Yes,no,0.0,united states,california,Sacramento,95827.0,38.549185,-121.328386,19611.0,Q3,Yes,1.0,72.0,none,yes,3.07,yes,Fiber Optic,23.0,No,Yes,Yes,No,Yes,Yes,Yes,0,0,0,yes,two year,Yes,Bank Withdrawal,103.4,7372.65,0.0,0.0,221.04,7593.69,Churned,yes,83.0,Price,Lack of affordable download/upload speed
4822-NGOCH,Female,60.0,no,No,0.0,United States,California,Sacramento,95831.0,38.494832,-121.529447,42832.0,q3,No,0.0,13.0,none,Yes,21.88,yes,Fiber Optic,4.0,No,Yes,YES,no,No,No,No,0,0,0,Yes,month-to-month,Yes,bank withdrawal,84.45,1058.6,0.0,0.0,284.44,1343.04,churned,Yes,74.0,Price,Long distance charges
1432-FPAXX,female,53.0,No,No,0.0,UNITED STATES,california,Beale Afb,95903.0,39.125311,-121.392283,5654.0,Q3,NO,0.0,29.0,None,NO,0.0,No,DSL,7.0,No,Yes,No,No,NO,no,NO,0,0,0,yes,Month-to-Month,Yes,Bank Withdrawal,30.6,856.35,0.0,0.0,0.0,856.35,churned,Yes,77.0,Dissatisfaction,Product dissatisfaction
3884-hcswg,Female,51.0,No,No,0.0,United States,california,Camptonville,95922.0,39.432127,-121.099287,632.0,Q3,no,0.0,17.0,None,Yes,7.66,No,Fiber Optic,17.0,No,No,No,No,NO,No,No,0,3,0,no,Month-to-Month,yes,Bank Withdrawal,70.0,1144.5,0.0,80.0,130.22,1354.72,churned,yes,70.0,Attitude,Attitude of support person
5077-DXTCG,Female,37.0,No,no,0.0,united states,California,CHALLENGE,95925.0,39.461768,-121.195825,262.0,Q3,no,0.0,1.0,NONE,Yes,26.41,No,Cable,26.0,No,No,no,No,No,No,NO,0,0,0,yes,Month-to-Month,Yes,BANK WITHDRAWAL,45.3,45.3,0.0,0.0,26.41,71.71,Churned,Yes,86.0,Competitor,Competitor had better devices
1142-WACZW,male,64.0,NO,No,0.0,united states,CALIFORNIA,Chico,95926.0,39.745712,-121.84333,35808.0,Q3,No,0.0,2.0,NONE,No,0.0,No,cable,11.0,No,No,no,yes,No,No,No,0,0,1,Yes,Month-to-Month,no,BANK WITHDRAWAL,29.85,75.6,0.0,0.0,0.0,,Churned,YES,95.0,Other,Don't know
4892-VLANZ,Male,40.0,no,No,0.0,United States,california,COLUSA,95932.0,39.273096,-122.050763,7503.0,Q3,No,0.0,1.0,NONE,Yes,9.66,No,none,0.0,No,NO,no,NO,No,No,No,0,0,2,No,Month-to-Month,No,Mailed Check,19.8,19.8,0.0,0.0,9.66,29.46,Churned,Yes,96.0,Price,Long distance charges
2919-HBCJO,FEMALE,36.0,No,No,0.0,United States,California,Downieville,95936.0,39.578792,-120.780786,404.0,q3,No,0.0,4.0,None,YES,24.09,No,FIBER OPTIC,17.0,No,yes,No,No,no,NO,No,0,1,0,yes,Month-to-Month,yes,Bank Withdrawal,76.65,333.6,0.0,0.0,96.36,429.96,churned,YES,90.0,Other,Moved
4236-XPXAV,FEMALE,45.0,Yes,No,0.0,United States,California,Dunnigan,95937.0,38.931425,-121.946081,19.0,q3,YES,1.0,5.0,None,Yes,9.23,NO,fiber optic,25.0,no,YES,No,yes,Yes,yes,Yes,0,0,0,yes,Month-to-Month,yes,mailed check,99.15,465.05,0.0,0.0,,511.2000000000001,churned,YES,74.0,Other,Moved
3030-YZADT,Male,57.0,No,No,0.0,United States,California,grass valley,95949.0,39.099204,-121.137962,,Q3,No,0.0,9.0,OFFER E,Yes,2.88,no,DSL,26.0,no,NO,No,No,No,No,no,3,0,0,No,Month-to-Month,No,mailed check,44.95,431.0,0.0,10.0,25.92,466.92,churned,Yes,66.0,Competitor,Competitor had better devices
7410-KTVFV,male,53.0,YES,No,,United States,California,Grimes,95950.0,39.033058,-121.895718,531.0,Q3,Yes,1.0,18.0,None,YES,19.05,No,DSL,26.0,no,No,Yes,No,no,NO,No,0,0,0,yes,Month-to-Month,yes,Mailed Check,49.55,878.35,0.0,0.0,342.90000000000003,1221.25,Churned,Yes,90.0,Competitor,Competitor had better devices
8393-DLHGA,Male,55.0,No,No,0.0,United States,california,palermo,95968.0,39.435756,-121.552071,1254.0,q3,No,0.0,25.0,NONE,yes,5.27,No,Fiber Optic,4.0,No,Yes,No,NO,Yes,yes,YES,0,0,0,Yes,Month-to-Month,Yes,Bank Withdrawal,95.9,2448.75,0.0,0.0,131.75,2580.5,churned,Yes,68.0,Competitor,Competitor offered more data
2834-SPCJV,Male,40.0,Yes,No,0.0,united states,california,Rough And Ready,95975.0,39.225634,-121.156163,1601.0,Q3,Yes,1.0,52.0,None,yes,38.37,No,FIBER OPTIC,14.0,Yes,no,No,No,Yes,No,NO,0,0,0,yes,Month-to-Month,No,Bank Withdrawal,84.1,13870.65,0.0,0.0,1995.24,6343.889999999999,Churned,Yes,75.0,Competitor,Competitor had better devices
0587-dmgbh,Female,48.0,No,no,0.0,UNITED STATES,California,Willows,95988.0,39.493991,-122.286363,8812.0,Q3,No,0.0,8.0,none,Yes,37.79,No,cable,25.0,yes,no,No,No,No,No,NO,0,0,0,no,month-to-month,Yes,BANK WITHDRAWAL,49.85,365.55,13.01,10.0,302.32,664.86,churned,Yes,75.0,Competitor,Competitor offered higher download speeds
3523-QRQLL,FEMALE,22.0,Yes,No,0.0,united states,CALIFORNIA,bieber,96009.0,41.083464,-121.107929,595.0,Q3,Yes,1.0,22.0,None,Yes,35.04,No,DSL,76.0,No,yes,NO,no,yes,Yes,Yes,0,0,1,Yes,One Year,yes,BANK WITHDRAWAL,69.5,1498.2,49.57,0.0,770.88,2219.51,Churned,Yes,94.0,Competitor,Competitor offered more data
0895-DQHEW,Male,47.0,Yes,NO,0.0,united states,California,Burney,96013.0,40.946785,-121.719489,4552.0,Q3,Yes,1.0,54.0,None,yes,35.46,Yes,FIBER OPTIC,23.0,NO,Yes,YES,No,YES,Yes,Yes,0,0,0,yes,Month-to-Month,YES,bank withdrawal,104.3,5278.15,11.45,0.0,1914.84,7181.54,Churned,Yes,77.0,Competitor,Competitor offered more data
8149-RSOUN,female,49.0,No,No,0.0,united states,California,DORRIS,96023.0,41.949216,-122.050062,1162.0,Q3,no,0.0,1.0,Offer E,Yes,9053.15,Yes,Fiber Optic,12.0,NO,No,No,No,YES,yes,Yes,0,0,0,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,93.85,0.0,0.0,16.15,110.0,CHURNED,Yes,78.0,Competitor,Competitor offered more data
7250-EQKIY,female,47.0,YES,Yes,2.0,United States,California,Escondido,92027.0,33.141265,-116.967221,48690.0,Q3,Yes,1.0,1.0,Offer E,YES,9.73,No,dsl,29.0,NO,No,yes,NO,No,no,No,2,3,0,Yes,month-to-month,No,Mailed Check,50.45,50.45,0.0,0.0,9.73,60.18000000000001,CHURNED,Yes,75.0,Competitor,Competitor made better offer
4013-ubxwq,female,33.0,No,No,0.0,united states,California,fallbrook,92028.0,33.362575,-117.299644,42239.0,Q3,No,0.0,7.0,offer e,yes,48.82,Yes,Cable,19.0,NO,No,No,Yes,Yes,Yes,yes,0,0,1,YES,Month-to-Month,YES,Bank Withdrawal,74.65,521.1,28.35,0.0,341.74,834.49,churned,Yes,67.0,Competitor,Competitor made better offer
5519-NPHVG,FEMALE,53.0,No,No,0.0,United States,california,Klamath River,96050.0,41.816595,-122.948287,482.0,Q3,NO,0.0,12.0,NONE,Yes,12.75,Yes,Fiber Optic,24.0,no,No,No,No,yes,Yes,Yes,0,0,0,NO,Month-to-Month,yes,Bank Withdrawal,94.2,1046.1,7.39,120.0,153.0,1311.7099999999998,Churned,Yes,73.0,Price,Price too high
8849-GYOKR,Female,59.0,Yes,NO,0.0,United States,CALIFORNIA,Mineral,96063.0,40.408796,-121.579609,124.0,Q3,Yes,2.0,54.0,NONE,yes,8.83,Yes,Fiber Optic,21.0,Yes,Yes,No,No,yes,Yes,Yes,0,0,1,Yes,One Year,no,bank withdrawal,106.55,5763.3,0.0,0.0,476.82,6240.12,Churned,Yes,90.0,Dissatisfaction,Product dissatisfaction
3148-BLQJT,Male,33.0,No,No,0.0,United States,CALIFORNIA,Fallbrook,92028.0,33.362575,-117.299644,42239.0,Q3,No,0.0,1.0,Offer E,Yes,16.81,NO,NONE,0.0,No,No,No,NO,No,No,No,0,0,3,No,Month-to-Month,No,Credit Card,20.1,20.1,0.0,0.0,16.81,36.91,Churned,Yes,80.0,Competitor,Competitor made better offer
